1	1	0
5	130	0	0	1
8	130	1	0	1
5	130	0	0	1
8	130	1	0	1
5	130	0	0	1
8	130	1	0	1
5	130	0	0	1
8	130	1	0	1
5	130	0	0	1
82	130	1	0	15
5	130	0	0	1
82	130	1	0	15
5	130	0	0	1
82	130	1	0	15
5	130	0	0	1
82	130	1	0	15
5	130	0	0	1
8	130	1	0	1
5	130	0	0	1
8	130	1	0	1
5	130	0	0	1
2	130	1	0	5
5	130	0	0	1
2	130	1	0	5
5	130	0	0	1
2	130	1	0	5
5	130	0	0	1
8	130	1	0	1
5	130	0	0	1
2	130	1	0	5
5	130	0	0	1
8	130	1	0	1
5	130	0	0	1
82	130	1	0	15
5	130	0	0	1
82	130	1	0	15
5	130	0	0	1
82	130	1	0	15
5	130	0	0	1
82	130	1	0	15
1	130	0	0	1
4	130	1	0	1
1	130	0	0	1
4	130	1	0	1
1	130	0	0	1
4	130	1	0	1
1	130	0	0	1
4	130	1	0	1
1	130	0	0	1
46	130	1	0	15
1	130	0	0	1
46	130	1	0	15
1	130	0	0	1
46	130	1	0	15
1	130	0	0	1
46	130	1	0	15
1	130	0	0	1
4	130	1	0	1
1	130	0	0	1
6	130	1	0	5
1	130	0	0	1
4	130	1	0	1
1	130	0	0	1
6	130	1	0	5
1	130	0	0	1
4	130	1	0	1
1	130	0	0	1
4	130	1	0	1
1	130	0	0	1
6	130	1	0	5
1	130	0	0	1
6	130	1	0	5
1	130	0	0	1
46	130	1	0	15
1	130	0	0	1
46	130	1	0	15
1	130	0	0	1
46	130	1	0	15
1	130	0	0	1
46	130	1	0	15
5	130	0	0	1
2	130	1	0	1
5	130	0	0	1
2	130	1	0	1
5	130	0	0	1
2	130	1	0	1
5	130	0	0	1
2	130	1	0	1
5	130	0	0	1
28	130	1	0	13
5	130	0	0	1
28	130	1	0	13
5	130	0	0	1
28	130	1	0	13
5	130	0	0	1
28	130	1	0	13
5	130	0	0	1
8	130	1	0	3
5	130	0	0	1
8	130	1	0	3
5	130	0	0	1
8	130	1	0	3
5	130	0	0	1
2	130	1	0	1
5	130	0	0	1
8	130	1	0	3
5	130	0	0	1
2	130	1	0	1
5	130	0	0	1
2	130	1	0	1
5	130	0	0	1
2	130	1	0	1
5	130	0	0	1
28	130	1	0	13
5	130	0	0	1
28	130	1	0	13
5	130	0	0	1
28	130	1	0	13
5	130	0	0	1
28	130	1	0	13
1	130	0	0	1
4	130	1	0	3
1	130	0	0	1
4	130	1	0	3
1	130	0	0	1
4	130	1	0	3
1	130	0	0	1
4	130	1	0	3
1	130	0	0	1
46	130	1	0	35
1	130	0	0	1
46	130	1	0	35
1	130	0	0	1
46	130	1	0	35
1	130	0	0	1
46	130	1	0	35
1	130	0	0	1
4	130	1	0	3
1	130	0	0	1
4	130	1	0	3
1	130	0	0	1
6	130	1	0	5
1	130	0	0	1
4	130	1	0	3
1	130	0	0	1
6	130	1	0	5
1	130	0	0	1
6	130	1	0	5
1	130	0	0	1
4	130	1	0	3
1	130	0	0	1
6	130	1	0	5
1	130	0	0	1
46	130	1	0	35
1	130	0	0	1
46	130	1	0	35
1	130	0	0	1
46	130	1	0	35
1	130	0	0	1
46	130	1	0	35
5	130	0	0	1
8	130	1	0	3
5	130	0	0	1
8	130	1	0	3
5	130	0	0	1
8	130	1	0	3
5	130	0	0	1
8	130	1	0	3
5	130	0	0	1
82	130	1	0	35
5	130	0	0	1
82	130	1	0	35
5	130	0	0	1
82	130	1	0	35
5	130	0	0	1
82	130	1	0	35
5	130	0	0	1
2	130	1	0	5
5	130	0	0	1
8	130	1	0	3
5	130	0	0	1
8	130	1	0	3
5	130	0	0	1
2	130	1	0	5
5	130	0	0	1
8	130	1	0	3
5	130	0	0	1
2	130	1	0	5
5	130	0	0	1
8	130	1	0	3
5	130	0	0	1
2	130	1	0	5
5	130	0	0	1
82	130	1	0	35
5	130	0	0	1
82	130	1	0	35
5	130	0	0	1
82	130	1	0	35
5	130	0	0	1
82	130	1	0	35
1	130	0	0	1
6	130	1	0	1
1	130	0	0	1
6	130	1	0	1
1	130	0	0	1
6	130	1	0	1
1	130	0	0	1
6	130	1	0	1
1	130	0	0	1
64	130	1	0	13
1	130	0	0	1
64	130	1	0	13
1	130	0	0	1
64	130	1	0	13
1	130	0	0	1
64	130	1	0	13
1	130	0	0	1
4	130	1	0	3
1	130	0	0	1
4	130	1	0	3
1	130	0	0	1
6	130	1	0	1
1	130	0	0	1
4	130	1	0	3
1	130	0	0	1
6	130	1	0	1
1	130	0	0	1
6	130	1	0	1
1	130	0	0	1
4	130	1	0	3
1	130	0	0	1
6	130	1	0	1
1	130	0	0	1
64	130	1	0	13
1	130	0	0	1
64	130	1	0	13
1	130	0	0	1
64	130	1	0	13
1	130	0	0	1
64	130	1	0	13
