1	1	20
8	9	1	0
3	1	1	0
6	1	1	0
3	1	1	0
6	1	1	0
3	1	1	0
6	1	1	0
3	1	1	0
6	1	1	0
3	1	1	0
6	1	1	0
3	1	1	0
8	9	1	0
3	1	1	0
8	9	1	0
3	1	1	0
8	9	1	0
3	1	1	0
6	1	1	0
3	1	1	0
8	9	1	0
3	1	1	0
8	9	1	0
3	1	1	0
6	1	1	0
3	1	1	0
6	1	1	0
3	1	1	0
8	9	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
3	1	1	0
68	19	1	0
5	1	1	0
2	9	1	0
5	1	1	0
8	1	1	0
5	1	1	0
2	9	1	0
5	1	1	0
8	1	1	0
5	1	1	0
2	9	1	0
5	1	1	0
8	1	1	0
5	1	1	0
2	9	1	0
5	1	1	0
2	9	1	0
5	1	1	0
8	1	1	0
5	1	1	0
2	9	1	0
5	1	1	0
8	1	1	0
5	1	1	0
8	1	1	0
5	1	1	0
8	1	1	0
5	1	1	0
8	1	1	0
5	1	1	0
2	9	1	0
5	1	1	0
2	9	1	0
5	1	1	0
8	1	1	0
5	1	1	0
2	9	1	0
5	1	1	0
2	9	1	0
5	1	1	0
8	1	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
5	1	1	0
82	19	1	0
