1	1	0
5	90	0	0	1
2	90	1	0	7
5	90	0	0	1
2	90	1	0	7
5	90	0	0	1
2	90	1	0	7
5	90	0	0	1
2	90	1	0	7
5	90	0	0	1
28	90	1	0	71
5	90	0	0	1
28	90	1	0	71
5	90	0	0	1
28	90	1	0	71
5	90	0	0	1
28	90	1	0	71
5	90	0	0	1
28	90	1	0	71
5	90	0	0	1
28	90	1	0	71
5	90	0	0	1
1	90	0	0	1
6	90	1	0	3
1	90	0	0	1
6	90	1	0	3
1	90	0	0	1
6	90	1	0	3
1	90	0	0	1
6	90	1	0	3
1	90	0	0	1
64	90	1	0	31
1	90	0	0	1
64	90	1	0	31
1	90	0	0	1
64	90	1	0	31
1	90	0	0	1
64	90	1	0	31
1	90	0	0	1
64	90	1	0	31
1	90	0	0	1
64	90	1	0	31
1	90	0	0	1
5	90	0	0	1
8	90	1	0	5
5	90	0	0	1
8	90	1	0	5
5	90	0	0	1
8	90	1	0	5
5	90	0	0	1
8	90	1	0	5
5	90	0	0	1
82	90	1	0	53
5	90	0	0	1
82	90	1	0	53
5	90	0	0	1
82	90	1	0	53
5	90	0	0	1
82	90	1	0	53
5	90	0	0	1
82	90	1	0	53
5	90	0	0	1
82	90	1	0	53
5	90	0	0	1
1	90	0	0	1
4	90	1	0	7
1	90	0	0	1
4	90	1	0	7
1	90	0	0	1
4	90	1	0	7
1	90	0	0	1
4	90	1	0	7
1	90	0	0	1
46	90	1	0	73
1	90	0	0	1
46	90	1	0	73
1	90	0	0	1
46	90	1	0	73
1	90	0	0	1
46	90	1	0	73
1	90	0	0	1
46	90	1	0	73
1	90	0	0	1
46	90	1	0	73
1	90	0	0	1
5	90	0	0	1
8	90	1	0	1
5	90	0	0	1
8	90	1	0	1
5	90	0	0	1
8	90	1	0	1
5	90	0	0	1
8	90	1	0	1
5	90	0	0	1
82	90	1	0	17
5	90	0	0	1
82	90	1	0	17
5	90	0	0	1
82	90	1	0	17
5	90	0	0	1
82	90	1	0	17
5	90	0	0	1
82	90	1	0	17
5	90	0	0	1
82	90	1	0	17
5	90	0	0	1
1	90	0	0	1
6	90	1	0	3
1	90	0	0	1
6	90	1	0	3
1	90	0	0	1
6	90	1	0	3
1	90	0	0	1
6	90	1	0	3
1	90	0	0	1
64	90	1	0	35
1	90	0	0	1
64	90	1	0	35
1	90	0	0	1
64	90	1	0	35
1	90	0	0	1
64	90	1	0	35
1	90	0	0	1
64	90	1	0	35
1	90	0	0	1
64	90	1	0	35
1	90	0	0	1
5	90	0	0	1
8	90	1	0	3
5	90	0	0	1
8	90	1	0	3
5	90	0	0	1
8	90	1	0	3
5	90	0	0	1
8	90	1	0	3
5	90	0	0	1
82	90	1	0	31
5	90	0	0	1
82	90	1	0	31
5	90	0	0	1
82	90	1	0	31
5	90	0	0	1
82	90	1	0	31
5	90	0	0	1
82	90	1	0	31
5	90	0	0	1
82	90	1	0	31
5	90	0	0	1
1	90	0	0	1
4	90	1	0	5
1	90	0	0	1
4	90	1	0	5
1	90	0	0	1
4	90	1	0	5
1	90	0	0	1
4	90	1	0	5
1	90	0	0	1
46	90	1	0	57
1	90	0	0	1
46	90	1	0	57
1	90	0	0	1
46	90	1	0	57
1	90	0	0	1
46	90	1	0	57
1	90	0	0	1
46	90	1	0	57
1	90	0	0	1
46	90	1	0	57
1	90	0	0	1
5	90	0	0	1
2	90	1	0	5
5	90	0	0	1
2	90	1	0	5
5	90	0	0	1
2	90	1	0	5
5	90	0	0	1
2	90	1	0	5
5	90	0	0	1
28	90	1	0	53
5	90	0	0	1
28	90	1	0	53
5	90	0	0	1
28	90	1	0	53
5	90	0	0	1
28	90	1	0	53
5	90	0	0	1
28	90	1	0	53
5	90	0	0	1
28	90	1	0	53
5	90	0	0	1
1	90	0	0	1
6	90	1	0	1
1	90	0	0	1
6	90	1	0	1
1	90	0	0	1
6	90	1	0	1
1	90	0	0	1
6	90	1	0	1
1	90	0	0	1
64	90	1	0	17
1	90	0	0	1
64	90	1	0	17
1	90	0	0	1
64	90	1	0	17
1	90	0	0	1
64	90	1	0	17
1	90	0	0	1
64	90	1	0	17
1	90	0	0	1
64	90	1	0	17
1	90	0	0	1
5	90	0	0	1
2	90	1	0	3
5	90	0	0	1
2	90	1	0	3
5	90	0	0	1
2	90	1	0	3
5	90	0	0	1
2	90	1	0	3
5	90	0	0	1
28	90	1	0	37
5	90	0	0	1
28	90	1	0	37
5	90	0	0	1
28	90	1	0	37
5	90	0	0	1
28	90	1	0	37
5	90	0	0	1
28	90	1	0	37
5	90	0	0	1
28	90	1	0	37
5	90	0	0	1
1	90	0	0	1
4	90	1	0	7
1	90	0	0	1
4	90	1	0	7
1	90	0	0	1
4	90	1	0	7
1	90	0	0	1
4	90	1	0	7
1	90	0	0	1
46	90	1	0	71
1	90	0	0	1
46	90	1	0	71
1	90	0	0	1
46	90	1	0	71
1	90	0	0	1
46	90	1	0	71
1	90	0	0	1
46	90	1	0	71
1	90	0	0	1
46	90	1	0	71
1	90	0	0	1
